time,signal,control
7236.378336,0.017004706,0.021441569
7236.42832,0.017038431,0.021413333
7236.478336,0.017026667,0.021406275
7236.52832,0.017018824,0.021421961
7236.578336,0.017073725,0.021408627
7236.62832,0.017043922,0.021508235
7236.678336,0.017035294,0.02147451
7236.72832,0.017040784,0.021492549
7236.778336,0.017015686,0.021432157
7236.82832,0.016929412,0.021498039
7236.878336,0.016911373,0.021465882
7236.92832,0.016932549,0.021504314
7236.978336,0.017029804,0.021367059
7237.02832,0.017023529,0.021407059
7237.078336,0.017030588,0.021499608
7237.12832,0.017083922,0.021436078
7237.178336,0.01717098,0.02133098
7237.22832,0.017148235,0.021636078
7237.278336,0.016993725,0.021635294
7237.32832,0.016923137,0.021546667
7237.378336,0.016978039,0.021380392
7237.42832,0.016952941,0.021362353
7237.478336,0.017169412,0.021339608
7237.52832,0.017211765,0.02138902
7237.578336,0.017267451,0.021398431
7237.62832,0.017324706,0.02134902
7237.678336,0.017258824,0.02132549
7237.72832,0.017207059,0.021381176
7237.778336,0.017156863,0.021458824
7237.82832,0.01711451,0.021330196
7237.878336,0.017138039,0.021370196
7237.92832,0.01721098,0.021418824
7237.978336,0.017079216,0.02143451
7238.02832,0.017162353,0.021386667
7238.078336,0.017087843,0.021436863
7238.12832,0.017026667,0.021438431
7238.178336,0.016997647,0.021463529
7238.22832,0.017038431,0.021389804
7238.278336,0.016963922,0.021381961
7238.32832,0.016952941,0.021338824
7238.378336,0.016996078,0.021376471
7238.42832,0.017041569,0.021363922
7238.478336,0.017016471,0.021442353
7238.52832,0.017032941,0.021386667
7238.578336,0.016989804,0.021380392
7238.62832,0.016978824,0.021395294
7238.678336,0.017014902,0.021412549
7238.72832,0.017030588,0.021473725
7238.778336,0.017003137,0.02152
7238.82832,0.017036863,0.021401569
7238.878336,0.016992941,0.021459608
7238.92832,0.017064314,0.021421961
7238.978336,0.017060392,0.021452549
7239.02832,0.017163922,0.021555294
7239.078336,0.016956078,0.021676863
7239.12832,0.016861961,0.021539608
7239.178336,0.016887059,0.021384314
7239.22832,0.016996078,0.021255686
7239.278336,0.017065098,0.021298039
7239.32832,0.017126275,0.021326275
7239.378336,0.017137255,0.02129098
7239.42832,0.017118431,0.021384314
7239.478336,0.017156078,0.021432157
7239.52832,0.017103529,0.021401569
7239.578336,0.017076863,0.02142902
7239.62832,0.017036078,0.02142902
7239.678336,0.017055686,0.021431373
7239.72832,0.017092549,0.021414118
7239.778336,0.017035294,0.021449412
7239.82832,0.016988235,0.021507451
7239.878336,0.01697098,0.021415686
7239.92832,0.016999216,0.021433725
7239.978336,0.016976471,0.021399216
7240.02832,0.016934118,0.021461176
7240.078336,0.016993725,0.02142902
7240.12832,0.016992941,0.021378824
7240.178336,0.016997647,0.021513725
7240.22832,0.016986667,0.021451765
7240.278336,0.016932549,0.021499608
7240.32832,0.016977255,0.021410196
7240.378336,0.017043922,0.021458039
7240.42832,0.017037647,0.021493333
7240.478336,0.017019608,0.021412549
7240.52832,0.01716,0.021368627
7240.578336,0.017199216,0.021613333
7240.62832,0.017209412,0.021690196
7240.678336,0.017035294,0.021814902
7240.72832,0.016982745,0.021563137
7240.778336,0.017075294,0.021467451
7240.82832,0.017083137,0.021470588
7240.878336,0.017070588,0.02145098
7240.92832,0.017181961,0.021425098
7240.978336,0.01711451,0.021534902
7241.02832,0.01712,0.021585882
7241.078336,0.017116078,0.021545098
7241.12832,0.017193725,0.02146902
7241.178336,0.017178824,0.021544314
7241.22832,0.017075294,0.021571765
7241.278336,0.017075294,0.021523137
7241.32832,0.017130196,0.021406275
7241.378336,0.017081569,0.021504314
7241.42832,0.016989804,0.021526275
7241.478336,0.016936471,0.021494118
7241.52832,0.016976471,0.021460392
7241.578336,0.01697098,0.02147451
7241.62832,0.016935686,0.02153098
7241.678336,0.016887843,0.021450196
7241.72832,0.016883137,0.021411765
7241.778336,0.016956078,0.021414902
7241.82832,0.016952157,0.021475294
7241.878336,0.016960784,0.021478431
7241.92832,0.016937255,0.021484706
7241.978336,0.016940392,0.021422745
7242.02832,0.01704,0.021478431
7242.078336,0.017120784,0.021486275
7242.12832,0.017078431,0.021603137
7242.178336,0.017024314,0.021727843
7242.22832,0.016960784,0.021668235
7242.278336,0.016901176,0.021370196
7242.32832,0.016899608,0.021341961
7242.378336,0.016958431,0.021368627
7242.42832,0.017014118,0.021294902
7242.478336,0.017111373,0.021516078
7242.52832,0.017214902,0.02150902
7242.578336,0.017134902,0.021585098
7242.62832,0.01713098,0.021553725
7242.678336,0.017081569,0.021568627
7242.72832,0.01696549,0.021557647
7242.778336,0.017026667,0.021457255
7242.82832,0.016978039,0.02152
7242.878336,0.017084706,0.021378824
7242.92832,0.017131765,0.021472157
7242.978336,0.017072157,0.021644706
7243.02832,0.017098824,0.021690196
7243.078336,0.017069804,0.021582745
7243.12832,0.017111373,0.02158902
7243.178336,0.017012549,0.021544314
7243.22832,0.01708,0.021553725
7243.278336,0.017022745,0.021541961
7243.32832,0.01713098,0.021575686
7243.378336,0.01707451,0.02162902
7243.42832,0.017101961,0.021681569
7243.478336,0.017069804,0.021785882
7243.52832,0.016974902,0.021716863
7243.578336,0.017071373,0.021721569
7243.62832,0.01708549,0.021592157
7243.678336,0.017057255,0.021644706
7243.72832,0.017027451,0.021636863
7243.778336,0.017158431,0.021545882
7243.82832,0.017152157,0.021647843
7243.878336,0.017118431,0.021702745
7243.92832,0.017079216,0.021661176
7243.978336,0.016984314,0.021664314
7244.02832,0.017013333,0.021527843
7244.078336,0.016916078,0.021478431
7244.12832,0.017042353,0.021498824
7244.178336,0.017063529,0.021544314
7244.22832,0.017013333,0.021570196
7244.278336,0.017075294,0.021684706
7244.32832,0.016986667,0.021603137
7244.378336,0.017006275,0.021758431
7244.42832,0.016966275,0.021687843
7244.478336,0.017007059,0.021599216
7244.52832,0.016985882,0.021586667
7244.578336,0.016952157,0.021581961
7244.62832,0.016920784,0.021470588
7244.678336,0.01705098,0.021373333
7244.72832,0.016997647,0.021508235
7244.778336,0.016969412,0.021617255
7244.82832,0.016967843,0.021553725
7244.878336,0.016983529,0.021534902
7244.92832,0.016931765,0.021519216
7244.978336,0.016895686,0.021515294
7245.02832,0.016894118,0.02140549
7245.078336,0.016975686,0.021409412
7245.12832,0.017007843,0.021491765
7245.178336,0.017031373,0.021545098
7245.22832,0.016974902,0.021447059
7245.278336,0.016991373,0.021512941
7245.32832,0.016878431,0.021391373
7245.378336,0.016980392,0.021469804
7245.42832,0.016918431,0.021374118
7245.478336,0.016927843,0.021419608
7245.52832,0.016891765,0.021377255
7245.578336,0.016962353,0.021411765
7245.62832,0.016963922,0.021546667
7245.678336,0.016838431,0.02152
7245.72832,0.016894902,0.021479216
7245.778336,0.016920784,0.02148
7245.82832,0.016896471,0.021490196
7245.878336,0.016840784,0.021454902
7245.92832,0.016981176,0.021389804
7245.978336,0.016980392,0.021506667
7246.02832,0.016932549,0.021598431
7246.078336,0.016892549,0.021530196
7246.12832,0.01689098,0.021442353
7246.178336,0.016870588,0.021491765
7246.22832,0.01679451,0.021370196
7246.278336,0.016889412,0.02136549
7246.32832,0.01695451,0.021373333
7246.378336,0.016918431,0.021396863
7246.42832,0.016901961,0.021466667
7246.478336,0.016910588,0.021470588
7246.52832,0.016882353,0.021533333
7246.578336,0.016811765,0.021396863
7246.62832,0.016828235,0.021452549
7246.678336,0.016861961,0.021355294
7246.72832,0.016852549,0.021399216
7246.778336,0.016860392,0.021332549
7246.82832,0.016935686,0.021432157
7246.878336,0.016921569,0.02148
7246.92832,0.016804706,0.02142902
7246.978336,0.016803137,0.021463529
7247.02832,0.016814902,0.021364706
7247.078336,0.016821961,0.021400784
7247.12832,0.016774118,0.021329412
7247.178336,0.016915294,0.021326275
7247.22832,0.016913725,0.02137098
7247.278336,0.01692549,0.021422745
7247.32832,0.016923922,0.021461176
7247.378336,0.016859608,0.021385882
7247.42832,0.016803137,0.021488627
7247.478336,0.016870588,0.021360784
7247.52832,0.016821961,0.021391373
7247.578336,0.016855686,0.021348235
7247.62832,0.016852549,0.021341961
7247.678336,0.016899608,0.02156549
7247.72832,0.016777255,0.021421961
7247.778336,0.016843137,0.02145098
7247.82832,0.016854118,0.02133098
7247.878336,0.016933333,0.021298039
7247.92832,0.016985098,0.021342745
7247.978336,0.016952157,0.021403137
7248.02832,0.01702902,0.021373333
7248.078336,0.016999216,0.021390588
7248.12832,0.01696549,0.021494902
7248.178336,0.016944314,0.021458824
7248.22832,0.016938039,0.021458039
7248.278336,0.016888627,0.021472157
7248.32832,0.016854902,0.021454118
7248.378336,0.016817255,0.021334902
7248.42832,0.016867451,0.02128549
7248.478336,0.016941176,0.021356078
7248.52832,0.016940392,0.021472157
7248.578336,0.016912157,0.021378824
7248.62832,0.016803137,0.021539608
7248.678336,0.016852549,0.021344314
7248.72832,0.016876863,0.021399216
7248.778336,0.016821961,0.021315294
7248.82832,0.016809412,0.021374902
7248.878336,0.016825882,0.021320784
7248.92832,0.016843137,0.021298824
7248.978336,0.017018824,0.021452549
7249.02832,0.016937255,0.021478431
7249.078336,0.016942745,0.021359216
7249.12832,0.016899608,0.02134902
7249.178336,0.016905098,0.021335686
7249.22832,0.016933333,0.021330196
7249.278336,0.016989804,0.021261961
7249.32832,0.017023529,0.021334118
7249.378336,0.016955294,0.021334118
7249.42832,0.017065882,0.021387451
7249.478336,0.016990588,0.021509804
7249.52832,0.017007843,0.021523137
7249.578336,0.016985098,0.021390588
7249.62832,0.016905098,0.021426667
7249.678336,0.016880784,0.021402353
7249.72832,0.016865882,0.021384314
7249.778336,0.016896471,0.021237647
7249.82832,0.017008627,0.021360784
7249.878336,0.016905882,0.021402353
7249.92832,0.016996078,0.021413333
7249.978336,0.016922353,0.021398431
7250.028288,0.016905882,0.021407059
7250.078304,0.016896471,0.021265882
7250.128288,0.017028235,0.021336471
7250.178304,0.01707451,0.021363137
7250.228288,0.017102745,0.021444706
7250.278304,0.017043922,0.021440784
7250.328288,0.017002353,0.021516863
7250.378304,0.016894902,0.021350588
7250.428288,0.016987451,0.021284706
7250.478304,0.016996863,0.021317647
7250.528288,0.017083922,0.021347451
7250.578304,0.017112157,0.0214
7250.628288,0.01709098,0.021328627
7250.678304,0.017089412,0.021344314
7250.728288,0.017169412,0.021258824
7250.778304,0.017225098,0.021310588
7250.828288,0.017265882,0.021305882
7250.878304,0.017279216,0.021402353
7250.928288,0.017243137,0.021347451
7250.978304,0.017105882,0.021406275
7251.028288,0.017090196,0.021423529
7251.078304,0.017174902,0.021338824
7251.128288,0.017257255,0.02138902
7251.178304,0.017150588,0.021501961
7251.228288,0.017102745,0.02145098
7251.278304,0.017185098,0.021376471
7251.328288,0.01720549,0.021348235
7251.378304,0.017117647,0.021446275
7251.428288,0.017035294,0.021482353
7251.478304,0.017092549,0.021303529
7251.528288,0.017080784,0.02127451
7251.578304,0.017315294,0.021251765
7251.628288,0.017361569,0.021332549
7251.678304,0.017427451,0.021416471
7251.728288,0.017313725,0.021297255
7251.778304,0.017327843,0.021236863
7251.828288,0.017367059,0.021198431
7251.878304,0.017310588,0.021259608
7251.928288,0.017351373,0.021270588
7251.978304,0.017305098,0.021280784
7252.028288,0.017155294,0.021299608
7252.078304,0.017145882,0.021236863
7252.128288,0.01708,0.021221961
7252.178304,0.017147451,0.021305098
7252.228288,0.017047059,0.021338039
7252.278304,0.017044706,0.021254902
7252.328288,0.017003137,0.021299608
7252.378304,0.017019608,0.021273725
7252.428288,0.017065882,0.021296471
7252.478304,0.017067451,0.021301961
7252.528288,0.017017255,0.021387451
7252.578304,0.017015686,0.02126902
7252.628288,0.01701098,0.021305882
7252.678304,0.016960784,0.021299608
7252.728288,0.017038431,0.021287059
7252.778304,0.017025882,0.02147451
7252.828288,0.017025098,0.021428235
7252.878304,0.016996078,0.02138902
7252.928288,0.017000784,0.021317647
7252.978304,0.016967843,0.021280784
7253.028288,0.016969412,0.021359216
7253.078304,0.016950588,0.021346667
7253.128288,0.016989804,0.021320784
7253.178304,0.016938824,0.021428235
7253.228288,0.016919216,0.021367843
7253.278304,0.016837647,0.021424314
7253.328288,0.016894118,0.021386667
7253.378304,0.016922353,0.02137098
7253.428288,0.016992941,0.021323922
7253.478304,0.016973333,0.021398431
7253.528288,0.01697098,0.021488627
7253.578304,0.016949804,0.021447059
7253.628288,0.016854118,0.021409412
7253.678304,0.016934902,0.021477647
7253.728288,0.016893333,0.021392941
7253.778304,0.016927059,0.021451765
7253.828288,0.016961569,0.021399216
7253.878304,0.016891765,0.021425098
7253.928288,0.016908235,0.021378039
7253.978304,0.016831373,0.021493333
7254.028288,0.016886275,0.021384314
7254.078304,0.01688549,0.021375686
7254.128288,0.016932549,0.021441569
7254.178304,0.016927843,0.02139451
7254.228288,0.01693098,0.021442353
7254.278304,0.016932549,0.021442353
7254.328288,0.016892549,0.021458824
7254.378304,0.016916078,0.021401569
7254.428288,0.016809412,0.021410196
7254.478304,0.016906667,0.021401569
7254.528288,0.01683451,0.021415686
7254.578304,0.016966275,0.021335686
7254.628288,0.016929412,0.021311373
7254.678304,0.016941961,0.021386667
7254.728288,0.016890196,0.02133098
7254.778304,0.016942745,0.021378039
7254.828288,0.016916078,0.021395294
7254.878304,0.016908235,0.021388235
7254.928288,0.016947451,0.02137098
7254.978304,0.016949804,0.021409412
7255.028288,0.016870588,0.021484706
7255.078304,0.01691451,0.021471373
7255.128288,0.016880784,0.02143451
7255.178304,0.016915294,0.021414902
7255.228288,0.016966275,0.021360784
7255.278304,0.017070588,0.021435294
7255.328288,0.016973333,0.021447843
7255.378304,0.016930196,0.02139451
7255.428288,0.016969412,0.02137098
7255.478304,0.016906667,0.021438431
7255.528288,0.016868235,0.021379608
7255.578304,0.016877647,0.021315294
7255.628288,0.016952157,0.02136
7255.678304,0.016920784,0.021435294
7255.728288,0.016910588,0.021439216
7255.778304,0.016916863,0.021465098
7255.828288,0.016912941,0.021463529
7255.878304,0.016828235,0.021392157
7255.928288,0.016808627,0.021385882
7255.978304,0.016952157,0.021370196
7256.028288,0.01693098,0.021472941
7256.078304,0.016908235,0.021499608
7256.128288,0.017008627,0.021475294
7256.178304,0.016840784,0.021491765
7256.228288,0.016966275,0.021477647
7256.278304,0.016977255,0.02141098
7256.328288,0.017018824,0.021457255
7256.378304,0.016929412,0.021450196
7256.428288,0.016972549,0.021421176
7256.478304,0.01691451,0.021449412
7256.528288,0.016875294,0.021516863
7256.578304,0.016818039,0.021414118
7256.628288,0.016869804,0.021322353
7256.678304,0.016847843,0.021317647
7256.728288,0.01691451,0.02136549
7256.778304,0.016815686,0.021334902
7256.828288,0.016883922,0.021345882
7256.878304,0.016890196,0.021471373
7256.928288,0.016889412,0.021384314
7256.978304,0.016830588,0.02140549
7257.028288,0.016909804,0.021337255
7257.078304,0.016877647,0.02141098
7257.128288,0.016864314,0.021397647
7257.178304,0.016989804,0.021291765
7257.228288,0.017054118,0.021367843
7257.278304,0.016924706,0.021414902
7257.328288,0.016967843,0.021341961
7257.378304,0.016904314,0.021433725
7257.428288,0.016887843,0.021366275
7257.478304,0.016875294,0.021406275
7257.528288,0.016949804,0.021369412
7257.578304,0.016897255,0.021409412
7257.628288,0.016819608,0.021432157
7257.678304,0.016903529,0.021366275
7257.728288,0.016941176,0.021273725
7257.778304,0.01696549,0.021356078
7257.828288,0.016920784,0.021348235
7257.878304,0.016938039,0.02138902
7257.928288,0.01684549,0.021388235
7257.978304,0.016888627,0.021392941
7258.028288,0.016826667,0.021359216
7258.078304,0.016832941,0.021338039
7258.128288,0.016872941,0.021388235
7258.178304,0.016852549,0.02135451
7258.228288,0.016928627,0.021334902
7258.278304,0.016998431,0.021326275
7258.328288,0.016963922,0.021378039
7258.378304,0.016899608,0.021381176
7258.428288,0.016919216,0.021283137
7258.478304,0.01688,0.021345098
7258.528288,0.016860392,0.021353725
7258.578304,0.016907451,0.021345098
7258.628288,0.016916078,0.021476863
7258.678304,0.016949804,0.021364706
7258.728288,0.016927843,0.021398431
7258.778304,0.016995294,0.021327843
7258.828288,0.016931765,0.021361569
7258.878304,0.016927843,0.021316863
7258.928288,0.016970196,0.021423529
7258.978304,0.017018824,0.02136
7259.028288,0.016999216,0.021458824
7259.078304,0.016960784,0.021455686
7259.128288,0.016997647,0.021487843
7259.178304,0.016944314,0.021456471
7259.228288,0.01697098,0.021496471
7259.278304,0.016890196,0.021442353
7259.328288,0.016987451,0.021396078
7259.378304,0.016928627,0.021447843
7259.428288,0.016978824,0.02147451
7259.478304,0.016916078,0.021483137
7259.528288,0.016957647,0.021500392
7259.578304,0.016876863,0.021512157
7259.628288,0.016904314,0.02136549
7259.678304,0.016890196,0.021428235
7259.728288,0.016918431,0.021386667
7259.778304,0.017047059,0.021456471
7259.828288,0.016987451,0.021368627
7259.878304,0.016948235,0.021419608
7259.928288,0.016962353,0.021389804
7259.978304,0.017024314,0.021426667
7260.028288,0.01694902,0.021412549
7260.078304,0.017033725,0.02133098
7260.128288,0.017014118,0.021421961
7260.178304,0.016985882,0.021409412
7260.228288,0.017028235,0.021338824
7260.278304,0.016978824,0.021374902
7260.328288,0.016952157,0.021419608
7260.378304,0.016913725,0.021403137
7260.428288,0.016893333,0.021346667
7260.478304,0.016884706,0.02139451
7260.528288,0.016909804,0.021362353
7260.578304,0.016932549,0.021350588
7260.628288,0.01694902,0.021461176
7260.678304,0.01683451,0.021472941
7260.728288,0.016917647,0.021483137
7260.778304,0.016854902,0.021367843
7260.828288,0.016888627,0.021374118
7260.878304,0.016847843,0.021331765
7260.928288,0.01686902,0.021358431
7260.978304,0.016872941,0.021429804
7261.028288,0.016922353,0.021390588
7261.078304,0.016865882,0.021346667
7261.128288,0.016871373,0.021380392
7261.178304,0.016932549,0.021290196
7261.228288,0.016928627,0.021340392
7261.278304,0.016895686,0.021301176
7261.328288,0.01697098,0.02133098
7261.378304,0.016949804,0.021294902
7261.428288,0.016982745,0.021346667
7261.478304,0.016927059,0.021301176
7261.528288,0.016948235,0.021243137
7261.578304,0.016977255,0.02131451
7261.628288,0.016997647,0.021301176
7261.678304,0.01692549,0.021376471
7261.728288,0.016969412,0.02132
7261.778304,0.016948235,0.021378039
7261.828288,0.016936471,0.021297255
7261.878304,0.016892549,0.021272157
7261.928288,0.016860392,0.021294118
7261.978304,0.016879216,0.021316863
7262.028288,0.016872157,0.021309804
7262.078304,0.016929412,0.021261176
7262.128288,0.016847059,0.021420392
7262.178304,0.01685098,0.021412549
7262.228288,0.016869804,0.021367059
7262.278304,0.016859608,0.021382745
7262.328288,0.016837647,0.021378039
7262.378304,0.016773333,0.021399216
7262.428288,0.016773333,0.021334118
7262.478304,0.016879216,0.021350588
7262.528288,0.016890196,0.02142902
7262.578304,0.016878431,0.021359216
7262.628288,0.016929412,0.021398431
7262.678304,0.016806275,0.021352941
7262.728288,0.016876078,0.021410196
7262.778304,0.016910588,0.021375686
7262.828288,0.016897255,0.021276863
7262.878304,0.016883137,0.021324706
7262.928288,0.01685098,0.02136549
7262.978304,0.016882353,0.021320784
7263.028288,0.01682902,0.021378824
7263.078304,0.016861176,0.021373333
7263.128288,0.01684,0.021306667
7263.178304,0.016908235,0.021328627
7263.228288,0.016792941,0.021287843
7263.278304,0.016835294,0.021300392
7263.328288,0.01683451,0.021334118
7263.378304,0.016863529,0.021299608
7263.428288,0.016811765,0.021341176
7263.478304,0.016786667,0.021338824
7263.528288,0.0168,0.021275294
7263.578304,0.016825098,0.021281569
7263.628288,0.016850196,0.02134902
7263.678304,0.016894902,0.021310588
7263.728288,0.01690902,0.021300392
7263.778304,0.016916078,0.021319216
7263.828288,0.016903529,0.021327059
7263.878304,0.01683451,0.021298039
7263.928288,0.016854902,0.021272941
7263.978304,0.016814902,0.021286275
7264.028288,0.016810196,0.021270588
7264.078304,0.016835294,0.021339608
7264.128288,0.016881569,0.021262745
7264.178304,0.016856471,0.021355294
7264.228288,0.016858824,0.021343529
7264.278304,0.016863529,0.021269804
7264.328288,0.016868235,0.021251765
7264.378304,0.016887843,0.021292549
7264.428288,0.016812549,0.021240784
7264.478304,0.016933333,0.02121098
7264.528288,0.016870588,0.02132
7264.578304,0.016833725,0.021320784
7264.628288,0.016887059,0.021284706
7264.678304,0.01689098,0.021258824
7264.728288,0.016831373,0.021286275
7264.778304,0.016913725,0.021278431
7264.828288,0.016847843,0.021296471
7264.878304,0.016858039,0.021265098
7264.928288,0.016894902,0.021321569
7264.978304,0.016840784,0.021265098
7265.028288,0.016915294,0.021324706
7265.078304,0.016887843,0.021339608
7265.128288,0.016811765,0.021335686
7265.178304,0.016832941,0.021246275
7265.228288,0.016832157,0.021308235
7265.278304,0.016827451,0.021309804
7265.328288,0.016847059,0.021258039
7265.378304,0.016872941,0.021258039
7265.428288,0.01687451,0.021262745
7265.478304,0.016909804,0.021346667
7265.528288,0.016904314,0.021353725
7265.578304,0.016908235,0.021331765
7265.628288,0.016901961,0.021251765
7265.678304,0.01686902,0.021302745
7265.728288,0.016827451,0.021225098
7265.778304,0.016876863,0.021247843
7265.828288,0.016916863,0.021267451
7265.878304,0.016821176,0.021309804
7265.928288,0.016831373,0.021369412
7265.978304,0.016817255,0.021294118
7266.028288,0.01683451,0.021267451
7266.078304,0.016841569,0.021318431
7266.128288,0.016821176,0.02125098
7266.178304,0.016800784,0.021207059
7266.228288,0.016861961,0.021239216
7266.278304,0.016868235,0.02132
7266.328288,0.016897255,0.021311373
7266.378304,0.016912157,0.021286275
7266.428288,0.016894118,0.021305882
7266.478304,0.016876078,0.021328627
7266.528288,0.016854118,0.021230588
7266.578304,0.016840784,0.021248627
7266.628288,0.016923137,0.021222745
7266.678304,0.016865882,0.021297255
7266.728288,0.016889412,0.021225882
7266.778304,0.016858824,0.021251765
7266.828288,0.01684,0.021313725
7266.878304,0.016837647,0.021363922
7266.928288,0.016920784,0.021283922
7266.978304,0.016888627,0.02127451
7267.028288,0.01682902,0.021294118
7267.078304,0.016854902,0.021300392
7267.128288,0.016832157,0.021272941
7267.178304,0.016840784,0.021272157
7267.228288,0.016799216,0.021265882
7267.278304,0.016854902,0.021254902
7267.328288,0.016824314,0.021310588
7267.378304,0.016826667,0.02125098
7267.428288,0.016791373,0.021251765
7267.478304,0.016853333,0.021340392
7267.528288,0.016877647,0.021269804
7267.578304,0.01690902,0.021238431
7267.628288,0.016880784,0.021259608
7267.678304,0.016977255,0.021243922
7267.728288,0.016951373,0.021276863
7267.778304,0.016966275,0.021262745
7267.828288,0.016921569,0.021258039
7267.878304,0.016888627,0.021262745
7267.928288,0.016858039,0.021311373
7267.978304,0.01687451,0.021203137
7268.028288,0.016870588,0.021269804
7268.078304,0.016817255,0.021258039
7268.128288,0.016843137,0.021275294
7268.178304,0.016824314,0.021218039
7268.228288,0.016875294,0.021281569
7268.278304,0.016816471,0.021261176
7268.328288,0.016807059,0.021362353
7268.378304,0.016739608,0.021327843
7268.428288,0.016829804,0.0212
7268.478304,0.016816471,0.021330196
7268.528288,0.016821961,0.021294118
7268.578304,0.016772549,0.021271373
7268.628288,0.016854902,0.021278431
7268.678304,0.016857255,0.021322353
7268.728288,0.016847059,0.021262745
7268.778304,0.016826667,0.021343529
7268.828288,0.016861961,0.021283137
7268.878304,0.016808627,0.02126902
7268.928288,0.016854902,0.021268235
7268.978304,0.016861961,0.021246275
7269.028288,0.016912941,0.021310588
7269.078304,0.016903529,0.021264314
7269.128288,0.016836863,0.021330196
7269.178304,0.016819608,0.02135451
7269.228288,0.016843922,0.021300392
7269.278304,0.016882353,0.021324706
7269.328288,0.016882353,0.021254902
7269.378304,0.016870588,0.021261176
7269.428288,0.016813333,0.021276863
7269.478304,0.016785882,0.021239216
7269.528288,0.016733333,0.021214902
7269.578304,0.01684,0.02124
7269.628288,0.016807059,0.021318431
7269.678304,0.016826667,0.021270588
7269.728288,0.016745882,0.021334118
7269.778304,0.016766275,0.021265882
7269.828288,0.016802353,0.021263529
7269.878304,0.016785882,0.021218039
7269.928288,0.016762353,0.021247843
7269.978304,0.016821961,0.021189804
7270.028288,0.016930196,0.021329412
7270.078304,0.016783529,0.021347451
7270.128288,0.016868235,0.021301176
7270.178304,0.01678902,0.021312941
7270.228288,0.016802353,0.021216471
7270.278304,0.016810196,0.021284706
7270.328288,0.016804706,0.02129098
7270.378304,0.016803922,0.021254118
7270.428288,0.016833725,0.021290196
7270.478304,0.016784314,0.021225098
7270.528288,0.016886275,0.021303529
7270.578304,0.016818039,0.021339608
7270.628288,0.016941961,0.021357647
7270.678304,0.016856471,0.021311373
7270.728288,0.016934902,0.02132
7270.778304,0.01688,0.021256471
7270.828288,0.01692549,0.021304314
7270.878304,0.016882353,0.021259608
7270.928288,0.016913725,0.021269804
7270.978304,0.016912157,0.021333333
7271.028288,0.01690902,0.021338824
7271.078304,0.016943529,0.021355294
7271.128288,0.016895686,0.021304314
7271.178304,0.016858039,0.021366275
7271.228288,0.016837647,0.021243137
7271.278304,0.01686902,0.021264314
7271.328288,0.016819608,0.021211765
7271.378304,0.016814902,0.021308235
7271.428288,0.016867451,0.021238431
7271.478304,0.016847059,0.021265098
7271.528288,0.016871373,0.02132
7271.578304,0.016836078,0.021287843
7271.628288,0.016865882,0.021211765
7271.678304,0.016837647,0.021278431
7271.728288,0.016870588,0.02127451
7271.778304,0.016888627,0.021264314
7271.828288,0.016821961,0.021271373
7271.878304,0.016820392,0.021244706
7271.928288,0.016896471,0.021275294
7271.978304,0.016857255,0.021300392
7272.028288,0.016824314,0.021261961
7272.078304,0.016801569,0.021276863
7272.128288,0.016814902,0.021254118
7272.178304,0.016799216,0.021283137
7272.228288,0.016829804,0.021262745
7272.278304,0.01684549,0.021238431
7272.328288,0.016897255,0.021279216
7272.378304,0.016866667,0.021254902
7272.428288,0.01693098,0.021199216
7272.478304,0.016858039,0.021263529
7272.528288,0.016836078,0.021276078
7272.578304,0.016832157,0.021236863
7272.628288,0.01690902,0.021296471
7272.678304,0.016793725,0.021269804
7272.728288,0.016782745,0.021292549
7272.778304,0.016763137,0.021253333
7272.828288,0.016827451,0.021229804
7272.878304,0.016904314,0.021175686
7272.928288,0.016876863,0.021218824
7272.978304,0.016839216,0.021272941
7273.028288,0.016869804,0.021287059
7273.078304,0.016849412,0.021233725
7273.128288,0.016821961,0.021316863
7273.178304,0.016774902,0.021203922
7273.228288,0.016803922,0.021217255
7273.278304,0.016808627,0.021276863
7273.328288,0.016864314,0.021244706
7273.378304,0.016842353,0.021278431
7273.428288,0.016866667,0.021350588
7273.478304,0.016832941,0.02136549
7273.528288,0.016778824,0.021307451
7273.578304,0.016825882,0.021207843
7273.628288,0.016919216,0.021201569
7273.678304,0.016858824,0.021302745
7273.728288,0.016920784,0.021300392
7273.778304,0.016934118,0.021327843
7273.828288,0.016900392,0.021349804
7273.878304,0.016869804,0.021396863
7273.928288,0.016906667,0.021364706
7273.978304,0.016803922,0.02134902
7274.028288,0.016887843,0.021291765
7274.078304,0.016847059,0.021363137
7274.128288,0.016870588,0.02125098
7274.178304,0.016853333,0.021338824
7274.228288,0.016841569,0.021299608
7274.278304,0.016867451,0.021404706
7274.328288,0.016851765,0.021229804
7274.378304,0.01689098,0.021293333
7274.428288,0.01687451,0.02124
7274.478304,0.016833725,0.02129098
7274.528288,0.016861961,0.021175686
7274.578304,0.01692,0.021302745
7274.628288,0.016849412,0.021235294
7274.678304,0.016869804,0.021304314
7274.728288,0.016792941,0.021208627
7274.778304,0.016858039,0.021253333
7274.828288,0.016844706,0.021221961
7274.878304,0.016826667,0.021222745
7274.928288,0.016904314,0.021211765
7274.978304,0.017238431,0.021173333
7275.028288,0.01757098,0.021220392
7275.078304,0.017825098,0.021173333
7275.128288,0.017768627,0.021204706
7275.178304,0.017993725,0.021221176
7275.228288,0.017937255,0.021150588
